ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0001410578-18-000184	53	29-AUG-2017	102	15
0001410578-18-000184	54	30-AUG-2017	21	21
0001410578-18-000184	55	31-AUG-2017	2107	201
0001410578-18-000184	56	01-SEP-2017	749	681
0001410578-18-000184	57	01-SEP-2017	1347	1166
0001410578-18-000184	58	01-SEP-2017	338	203
0001410578-18-000184	59	01-SEP-2017	1707	969
0001410578-18-000184	60	05-SEP-2017	517	517
0001410578-18-000184	61	20-SEP-2017	488	486
0001410578-18-000184	62	25-SEP-2017	6438	845
0001410578-18-000184	63	01-OCT-2017	181	147
0001410578-18-000184	64	01-OCT-2017	967	745
0001410578-18-000184	65	01-OCT-2017	3553	2100
0001410578-18-000184	66	01-OCT-2017	110	20
0001410578-18-000184	67	01-OCT-2017	11133	819
0001410578-18-000184	68	01-OCT-2017	767	384
0001410578-18-000184	69	01-OCT-2017	2259	1996
0001410578-18-000184	70	01-OCT-2017	382	316
0001410578-18-000184	71	01-OCT-2017	1687	1234
0001410578-18-000184	72	01-OCT-2017	71	53
0001410578-18-000184	73	16-OCT-2017	721	159
0001410578-18-000184	74	18-OCT-2017	535	475
0001410578-18-000184	3	10-JAN-2017	150	149
0001410578-18-000184	4	12-JAN-2017	231	172
0001410578-18-000184	5	17-JAN-2017	6	5
0001410578-18-000184	6	01-FEB-2017	117	29
0001410578-18-000184	7	01-FEB-2017	408	63
0001410578-18-000184	8	01-FEB-2017	112	102
0001410578-18-000184	9	28-FEB-2017	193	192
0001410578-18-000184	10	01-MAR-2017	1820	84
0001410578-18-000184	11	01-MAR-2017	444	311
0001410578-18-000184	12	02-MAR-2017	58	21
0001410578-18-000184	13	09-MAR-2017	2392	2165
0001410578-18-000184	14	09-MAR-2017	1	1
0001410578-18-000184	15	15-MAR-2017	1	1
0001410578-18-000184	16	16-MAR-2017	155	153
0001410578-18-000184	17	17-MAR-2017	1614	945
0001410578-18-000184	18	20-MAR-2017	1939	1424
0001410578-18-000184	19	01-APR-2017	1578	294
0001410578-18-000184	20	01-APR-2017	2213	1961
0001410578-18-000184	21	01-APR-2017	1618	1179
0001410578-18-000184	22	01-APR-2017	481	383
0001410578-18-000184	23	07-APR-2017	5	5
0001410578-18-000184	24	10-APR-2017	220	198
0001410578-18-000184	25	11-APR-2017	1196	1195
0001410578-18-000184	26	11-APR-2017	342	155
0001410578-18-000184	27	12-APR-2017	377	140
0001410578-18-000184	28	24-APR-2017	2040	507
0001410578-18-000184	29	01-MAY-2017	175	155
0001410578-18-000184	30	01-MAY-2017	456	83
0001410578-18-000184	31	01-MAY-2017	1	1
0001410578-18-000184	32	01-MAY-2017	1293	1142
0001410578-18-000184	33	10-MAY-2017	598	203
0001410578-18-000184	34	24-MAY-2017	1487	996
0001410578-18-000184	35	24-MAY-2017	432	341
0001410578-18-000184	36	25-MAY-2017	625	234
0001410578-18-000184	37	01-JUN-2017	7000	487
0001410578-18-000184	38	01-JUN-2017	1974	1225
0001410578-18-000184	39	12-JUN-2017	2408	2097
0001410578-18-000184	40	19-JUN-2017	780	336
0001718015-18-000001	1	31-OCT-2017	0	0
0000950123-18-003275	1		0	0
0001520138-18-000047	1	11-DEC-2017	0	0
0000839196-18-000001	1	20-JAN-2017	28	28
0000839196-18-000001	2	20-FEB-2017	6	6
0000839196-18-000001	3	20-MAR-2017	5	5
0000839196-18-000001	4	20-APR-2017	2	2
0000839196-18-000001	5	22-MAY-2017	2	2
0000839196-18-000001	12	20-DEC-2017	10	10
0000839196-18-000001	7	20-JUL-2017	19	19
0000839196-18-000001	8	21-AUG-2017	2	2
0000839196-18-000001	9	20-SEP-2017	2	2
0000839196-18-000001	10	20-OCT-2017	1	1
0000839196-18-000001	11	20-NOV-2017	2	2
0000839196-18-000001	6	20-JUN-2017	13	13
0000823579-18-000002	2	05-MAY-2017	110	33
0000823579-18-000002	1	15-MAR-2017	5	3
0000823579-18-000002	3	20-NOV-2017	173	33
0000066756-18-000040	1		0	0
0001085284-18-000005	1	13-MAR-2017	17	3
0001085284-18-000005	2	28-APR-2017	26	6
0000854729-18-000002	1	04-MAY-2017	0	0
0000854729-18-000002	2	03-NOV-2017	1	1
0001018490-18-000006	3	06-MAR-2017	7	3
0001018490-18-000006	4	07-APR-2017	13	4
0001018490-18-000006	5	04-MAY-2017	12	12
0001018490-18-000006	7	07-JUL-2017	8	5
0001018490-18-000006	8	11-AUG-2017	6	6
0001018490-18-000006	9	07-SEP-2017	7	5
0001018490-18-000006	10	05-OCT-2017	5	2
0001018490-18-000006	11	06-NOV-2017	4	4
0001018490-18-000006	12	06-DEC-2017	31	25
0001018490-18-000006	2	07-FEB-2017	1	0
0001018490-18-000006	1	06-JAN-2017	9	2
0001018490-18-000006	6	06-JUN-2017	31	24
0000839097-18-000002	1		0	0
0000848027-18-000003	1		0	0
0001410382-18-000001	1	30-MAR-2018	17747	7996
0000862124-18-000009	1	30-NOV-2017	0	0
0000862124-18-000007	11	07-APR-2017	181919	157392
0000862124-18-000007	12	13-APR-2017	786	536
0000862124-18-000007	13	03-MAY-2017	587	395
0000862124-18-000007	14	05-MAY-2017	111167	97076
0000862124-18-000007	15	06-MAY-2017	7459	5121
0000862124-18-000007	16	07-JUN-2017	97223	85302
0000862124-18-000007	17	08-JUN-2017	1102	735
0000862124-18-000007	18	13-JUN-2017	5183	3609
0000862124-18-000007	19	07-JUL-2017	6106	4258
0000862124-18-000007	20	10-JUL-2017	134095	117384
0000862124-18-000007	21	10-JUL-2017	371	250
0000862124-18-000007	22	03-AUG-2017	193	119
0000862124-18-000007	23	07-AUG-2017	52706	46751
0000862124-18-000007	24	08-AUG-2017	9000	6177
0000862124-18-000007	25	01-SEP-2017	31804	2029
0000862124-18-000007	26	07-SEP-2017	11556	7903
0000862124-18-000007	27	08-SEP-2017	145729	125037
0000862124-18-000007	28	02-OCT-2017	6921	631
0000862124-18-000007	29	06-OCT-2017	20373	14202
0000862124-18-000007	30	06-OCT-2017	128721	109738
0000862124-18-000007	31	01-NOV-2017	1119	372
0000862124-18-000007	32	07-NOV-2017	7793	5188
0000862124-18-000007	33	08-NOV-2017	125467	108537
0000862124-18-000007	34	01-DEC-2017	642	178
0000862124-18-000007	35	06-DEC-2017	7605	5158
0000862124-18-000007	36	06-DEC-2017	106702	94059
0000862124-18-000008	1	30-NOV-2017	0	0
0000862124-18-000007	1	05-JAN-2017	325	233
0000862124-18-000007	2	06-JAN-2017	6271	4391
0000862124-18-000007	3	19-JAN-2017	119648	103145
0000862124-18-000007	4	02-FEB-2017	333	225
0000862124-18-000007	5	07-FEB-2017	89383	77073
0000862124-18-000007	6	08-FEB-2017	7386	5049
0000862124-18-000007	7	03-MAR-2017	1183	796
0000862124-18-000007	8	07-MAR-2017	4730	3218
0000862124-18-000007	9	09-MAR-2017	79847	71093
0000862124-18-000007	10	06-APR-2017	5495	3818
0001007444-18-000006	1		0	0
0001145893-18-000002	4	30-APR-2017	90	60
0001145893-18-000002	5	31-MAY-2017	154	70
0001145893-18-000002	6	30-JUN-2017	158	96
0001145893-18-000002	7	31-JUL-2017	36	24
0001145893-18-000002	8	31-AUG-2017	19	12
0001145893-18-000002	9	30-SEP-2017	40	19
0001145893-18-000002	10	31-OCT-2017	83	33
0001145893-18-000002	11	30-NOV-2017	313	165
0001145893-18-000002	12	31-DEC-2017	229	126
0001145893-18-000002	1	31-JAN-2017	225	141
0001145893-18-000002	2	28-FEB-2017	49	27
0001145893-18-000002	3	31-MAR-2017	21	10
0000882734-18-000002	1	31-DEC-2017	0	0
0001144204-18-017972	1		0	0
0000810704-18-000001	1		0	0
0000738347-18-000002	1	17-FEB-2017	1	1
0001413398-18-000002	5	14-NOV-2017	0	0
0001413398-18-000002	6	13-DEC-2017	0	0
0001413398-18-000002	4	13-SEP-2017	0	0
0001413398-18-000002	3	12-JUL-2017	0	0
0001413398-18-000002	2	12-MAY-2017	1	1
0001413398-18-000002	1	14-MAR-2017	0	0
0001511164-18-000182	1	06-JUN-2017	28	13
0001146230-18-000008	2	04-DEC-2017	129434	102834
0001146230-18-000008	1	05-JUN-2017	95502	63454
0001654954-18-003356	4	01-JUN-2017	33	24
0001654954-18-003356	5	28-JUL-2017	25	11
0001654954-18-003356	3	01-MAY-2017	18	2
0001654954-18-003356	1	10-JAN-2017	1	1
0001654954-18-003356	2	23-MAR-2017	4	3
0001451217-18-000003	1		0	0
0001114874-18-000002	1		0	0
0000740583-18-000135	2	11-JUL-2017	1016	33
0000740583-18-000135	1	15-MAR-2017	1294	378
0000740583-18-000135	3	07-NOV-2017	637	115
0000838135-18-000002	1		0	0
0000733598-18-000001	1	10-JAN-2017	11	1
0000733598-18-000001	2	10-FEB-2017	52	20
0000733598-18-000001	3	10-MAR-2017	35	15
0000733598-18-000001	4	10-APR-2017	37	6
0000733598-18-000001	5	10-MAY-2017	236	39
0000733598-18-000001	6	12-JUN-2017	71	32
0000733598-18-000001	7	10-JUL-2017	20	7
0000733598-18-000001	8	10-AUG-2017	56	5
0000733598-18-000001	9	11-SEP-2017	68	13
0000733598-18-000001	10	10-OCT-2017	26	4
0000733598-18-000001	11	10-NOV-2017	63	17
0000733598-18-000001	12	11-DEC-2017	167	25
0000950123-18-003247	1	31-JAN-2017	1	0
0000950123-18-003247	2	28-FEB-2017	1	0
0000950123-18-003247	3	31-MAR-2017	133	39
0000950123-18-003247	4	30-APR-2017	126	33
0000950123-18-003247	5	31-MAY-2017	59	11
0000950123-18-003247	12	31-DEC-2017	84	31
0000950123-18-003247	7	31-JUL-2017	25	5
0000950123-18-003247	8	31-AUG-2017	84	23
0000950123-18-003247	9	30-SEP-2017	39	5
0000950123-18-003247	10	31-OCT-2017	181	18
0000950123-18-003247	11	30-NOV-2017	75	20
0000950123-18-003247	6	30-JUN-2017	63	13
0000839287-18-000001	44	20-NOV-2017	3	3
0000839287-18-000001	22	27-APR-2017	18	18
0000839287-18-000001	21	26-APR-2017	32	32
0000839287-18-000001	24	09-MAY-2017	1	1
0000839287-18-000001	25	17-MAY-2017	2	2
0000839287-18-000001	26	07-JUN-2017	4	4
0000839287-18-000001	27	08-JUN-2017	1	1
0000839287-18-000001	28	13-JUN-2017	1	1
0000839287-18-000001	29	15-JUN-2017	1	1
0000839287-18-000001	30	21-JUN-2017	1	1
0000839287-18-000001	31	27-JUN-2017	1	1
0000839287-18-000001	32	10-JUL-2017	3	3
0000839287-18-000001	33	13-JUL-2017	4	4
0000839287-18-000001	34	14-JUL-2017	5	5
0000839287-18-000001	35	17-JUL-2017	5	5
0000839287-18-000001	36	25-JUL-2017	1	1
0000839287-18-000001	37	20-SEP-2017	2	2
0000839287-18-000001	38	21-SEP-2017	4	4
0000839287-18-000001	39	10-OCT-2017	8	8
0000839287-18-000001	40	11-OCT-2017	1	1
0000839287-18-000001	41	13-OCT-2017	6	6
0000839287-18-000001	42	16-OCT-2017	1	1
0000839287-18-000001	43	20-OCT-2017	1	1
0000839287-18-000001	23	28-APR-2017	15	15
0000839287-18-000001	1	03-JAN-2017	1	1
0000839287-18-000001	2	06-JAN-2017	4	0
0000839287-18-000001	3	10-JAN-2017	8	8
0000839287-18-000001	4	11-JAN-2017	6	6
0000839287-18-000001	5	17-JAN-2017	1	1
0000839287-18-000001	6	23-JAN-2017	1	1
0000839287-18-000001	7	24-JAN-2017	6	6
0000839287-18-000001	8	07-FEB-2017	1	1
0000839287-18-000001	9	10-FEB-2017	5	5
0000839287-18-000001	10	14-FEB-2017	1	1
0000839287-18-000001	11	17-FEB-2017	10	10
0000839287-18-000001	12	21-FEB-2017	3	3
0000839287-18-000001	13	28-FEB-2017	2	2
0000839287-18-000001	14	07-APR-2017	2	2
0000839287-18-000001	15	11-APR-2017	5	5
0000839287-18-000001	16	13-APR-2017	1	1
0000839287-18-000001	17	18-APR-2017	4	4
0000839287-18-000001	18	20-APR-2017	1	1
0000839287-18-000001	19	24-APR-2017	1	1
0000839287-18-000001	20	25-APR-2017	24	24
0001459537-18-000006	1		0	0
0001144204-18-017792	1	21-DEC-2017	980	183
0000854890-18-000002	1	29-DEC-2017	0	0
0000734846-18-000001	2	30-JUN-2017	121	43
0000734846-18-000001	1	31-MAR-2017	196	95
0000734846-18-000001	4	31-DEC-2017	142	61
0000734846-18-000001	3	30-SEP-2017	131	53
0000734751-18-000002	1	11-MAY-2017	2852	1817
0000870156-18-000011	1	29-DEC-2017	1	1
0000839266-18-000001	1		0	0
0001493152-18-004097	1	29-DEC-2017	0	0
0000230234-18-000001	1	29-DEC-2017	0	0
0001020337-18-000002	10	16-OCT-2017	130	31
0001020337-18-000002	9	15-SEP-2017	2235	236
0001020337-18-000002	12	15-DEC-2017	299	36
0001146028-18-000002	1	29-DEC-2017	0	0
0001493152-18-004074	1	09-FEB-2017	597	6
0001493152-18-004074	2	09-AUG-2017	914	74
0000724935-18-000002	1	13-MAR-2017	356	200
0000724935-18-000002	2	02-NOV-2017	864	280
0000005076-18-000001	1	03-JAN-2017	10399	7278
0000005076-18-000001	2	07-APR-2017	10539	7601
0000005076-18-000001	3	12-JUL-2017	10997	7697
0000005076-18-000001	4	13-OCT-2017	10843	7891
0000798947-18-000002	1	13-NOV-2017	24	11
0000798947-18-000002	2	27-NOV-2017	12	0
0000798947-18-000002	3	29-NOV-2017	21	3
0000798947-18-000002	4	18-DEC-2017	29	9
0001020337-18-000002	1	17-JAN-2017	204	60
0001020337-18-000002	2	15-FEB-2017	287	89
0001020337-18-000002	3	15-MAR-2017	477	143
0001020337-18-000002	4	17-APR-2017	259	70
0001020337-18-000002	5	15-MAY-2017	315	72
0001020337-18-000002	6	15-JUN-2017	478	122
0001020337-18-000002	7	17-JUL-2017	197	76
0001020337-18-000002	8	15-AUG-2017	178	37
0001020337-18-000002	11	15-NOV-2017	560	80
0001062993-18-001376	1	28-MAR-2018	0	0
0001144204-18-017618	1	26-APR-2017	96	49
0001144204-18-017618	2	27-OCT-2017	61	41
0001062993-18-001375	1	02-DEC-2017	6238	2120
0000027048-18-000002	12	22-DEC-2017	1066	183
0000027048-18-000002	1	23-JAN-2017	871	255
0000027048-18-000002	2	22-FEB-2017	1585	454
0000027048-18-000002	3	22-MAR-2017	1027	297
0000027048-18-000002	4	24-APR-2017	730	170
0000027048-18-000002	5	22-MAY-2017	1940	420
0000027048-18-000002	6	22-JUN-2017	1237	278
0000027048-18-000002	7	24-JUL-2017	963	283
0000027048-18-000002	8	22-AUG-2017	1519	326
0000027048-18-000002	9	22-SEP-2017	1103	220
0000027048-18-000002	10	23-OCT-2017	749	99
0000027048-18-000002	11	22-NOV-2017	2225	430
0001388002-18-000001	2	30-OCT-2017	5	0
0001388002-18-000001	1	28-APR-2017	2	2
0001654954-18-003279	1	09-AUG-2017	286	33
0001683168-18-000779	1	29-DEC-2017	551	4
0001144204-18-017478	1	29-DEC-2017	0	0
0001227021-18-000004	1	28-MAR-2018	0	0
0001144204-18-017465	1	26-APR-2017	42748	17961
0001144204-18-017465	2	27-OCT-2017	33766	15898
0001060257-18-000002	1		0	0
0000788603-18-000003	10	17-APR-2017	571	170
0000788603-18-000003	11	24-APR-2017	417	89
0000788603-18-000003	12	15-MAY-2017	715	189
0000788603-18-000003	13	22-MAY-2017	44	5
0000788603-18-000003	14	23-MAY-2017	111	40
0000788603-18-000003	15	15-JUN-2017	1038	262
0000788603-18-000003	16	22-JUN-2017	35	13
0000788603-18-000003	17	23-JUN-2017	92	43
0000788603-18-000003	18	17-JUL-2017	590	160
0000788603-18-000003	19	24-JUL-2017	456	72
0000788603-18-000003	20	25-JUL-2017	2	1
0000788603-18-000003	21	15-AUG-2017	313	62
0000788603-18-000003	22	22-AUG-2017	22	2
0000788603-18-000003	23	23-AUG-2017	53	17
0000788603-18-000003	24	15-SEP-2017	2761	346
0000788603-18-000003	25	22-SEP-2017	38	15
0000788603-18-000003	4	22-FEB-2017	37	12
0000788603-18-000003	27	16-OCT-2017	296	57
0000788603-18-000003	28	23-OCT-2017	331	36
0000788603-18-000003	29	15-NOV-2017	2830	196
0000788603-18-000003	30	22-NOV-2017	24	5
0000788603-18-000003	31	24-NOV-2017	111	33
0000788603-18-000003	32	15-DEC-2017	788	57
0000788603-18-000003	33	22-DEC-2017	22	0
0000788603-18-000003	34	26-DEC-2017	68	7
0000788603-18-000003	9	31-MAR-2017	117	23
0000788603-18-000003	8	23-MAR-2017	92	37
0000788603-18-000003	7	22-MAR-2017	31	8
0000788603-18-000003	6	15-MAR-2017	1126	271
0000788603-18-000003	5	23-FEB-2017	62	23
0000788603-18-000003	26	25-SEP-2017	100	36
0000788603-18-000003	3	15-FEB-2017	2794	407
0000788603-18-000003	2	23-JAN-2017	313	89
0000788603-18-000003	1	17-JAN-2017	508	109
0001506388-18-000005	1		0	0
0000275143-18-000006	5	10-MAY-2017	1	0
0000275143-18-000006	7	15-JUN-2017	4793	1626
0000275143-18-000006	8	17-JUL-2017	3675	1035
0000275143-18-000006	9	10-AUG-2017	1	0
0000275143-18-000006	10	15-AUG-2017	2336	601
0000275143-18-000006	11	15-SEP-2017	3969	1040
0000275143-18-000006	12	16-OCT-2017	2227	501
0000275143-18-000006	13	15-NOV-2017	4409	752
0000275143-18-000006	14	15-DEC-2017	3256	522
0000275143-18-000006	2	15-FEB-2017	2372	810
0000275143-18-000006	3	15-MAR-2017	5612	1489
0000275143-18-000006	4	17-APR-2017	3856	1064
0000275143-18-000006	1	17-JAN-2017	3349	936
0000275143-18-000006	6	15-MAY-2017	3796	1023
0000817712-18-000005	1	22-DEC-2016	0	0
0001060257-18-000001	1		0	0
0000950123-18-003227	3	02-DEC-2017	66683	34857
0000950123-18-003227	1	01-JUN-2017	12117	1250
0000950123-18-003227	2	02-JUN-2017	64082	32080
0001144204-18-017387	1	15-MAR-2017	0	0
0000927395-18-000001	1	15-JUN-2017	115	59
0001511164-18-000176	1	16-MAR-2018	183	135
0000840464-18-000001	2	09-NOV-2017	1	0
0000840464-18-000001	1	06-MAR-2017	1	0
0000002380-18-000003	3	12-JUL-2017	429	305
0000002380-18-000003	2	04-APR-2017	394	288
0000002380-18-000003	1	24-JAN-2017	371	261
0000002380-18-000003	4	16-OCT-2017	422	318
0001654954-18-003248	1	15-JUN-2017	118	47
0001434234-18-000001	9	13-MAR-2017	4	4
0001434234-18-000001	10	16-MAR-2017	9	7
0001434234-18-000001	11	20-MAR-2017	3	3
0001434234-18-000001	12	22-MAR-2017	4	4
0001434234-18-000001	13	23-MAR-2017	1	1
0001434234-18-000001	14	27-MAR-2017	1	1
0001434234-18-000001	15	29-MAR-2017	3	2
0001434234-18-000001	16	30-MAR-2017	1	1
0001434234-18-000001	17	03-APR-2017	4	3
0001434234-18-000001	18	07-APR-2017	2	0
0001434234-18-000001	19	12-APR-2017	1	1
0001434234-18-000001	20	17-JUN-2017	1	1
0001434234-18-000001	21	25-JUL-2017	7	0
0001434234-18-000001	22	04-AUG-2017	1	1
0001434234-18-000001	23	08-AUG-2017	2	0
0001434234-18-000001	24	10-AUG-2017	6	0
0001434234-18-000001	25	19-SEP-2017	5	5
0001434234-18-000001	26	26-SEP-2017	2	0
0001434234-18-000001	27	27-SEP-2017	2	2
0001434234-18-000001	28	29-SEP-2017	1	1
0001434234-18-000001	29	25-OCT-2017	9	9
0001434234-18-000001	30	27-OCT-2017	5	4
0001434234-18-000001	31	30-OCT-2017	8	6
0001434234-18-000001	32	06-NOV-2017	5	4
0001434234-18-000001	33	07-NOV-2017	1	1
0001434234-18-000001	34	14-NOV-2017	1	1
0001434234-18-000001	35	15-NOV-2017	1	0
0001434234-18-000001	36	24-NOV-2017	1	0
0001434234-18-000001	37	24-NOV-2017	4	0
0001434234-18-000001	38	30-NOV-2017	2	1
0001434234-18-000001	39	01-DEC-2017	2	1
0001434234-18-000001	40	05-DEC-2017	2	0
0001434234-18-000001	41	26-DEC-2017	1	0
0000024179-18-000001	1	01-APR-2017	2173	1382
0000024179-18-000001	2	01-OCT-2017	1970	1148
0000838141-18-000002	1	08-NOV-2017	2	2
0001434234-18-000001	1	03-JAN-2017	1	0
0001434234-18-000001	2	13-JAN-2017	1	0
0001434234-18-000001	3	06-FEB-2017	1	0
0001434234-18-000001	4	13-FEB-2017	1	0
0001434234-18-000001	5	28-FEB-2017	1	1
0001434234-18-000001	6	03-MAR-2017	2	1
0001434234-18-000001	7	06-MAR-2017	6	5
0001434234-18-000001	8	07-MAR-2017	4	3
0000940394-18-000582	1	31-DEC-2017	0	0
0001288777-18-000004	1	25-AUG-2017	9375	5322
0001288763-18-000003	1	25-AUG-2017	3633	2463
0001683168-18-000767	1	31-DEC-2017	0	0
0000950123-18-003213	1	13-MAR-2017	1	0
0000950123-18-003213	2	06-APR-2017	1	0
0001146032-18-000004	1	29-DEC-2017	0	0
0000769188-18-000001	2	03-MAY-2017	6441	4444
0000769188-18-000001	1	30-JAN-2017	2119	1424
0000769188-18-000001	4	10-NOV-2017	6778	4633
0000769188-18-000001	3	03-AUG-2017	7728	5119
0001393905-18-000111	1	27-SEP-2017	441	122
0000734700-18-000001	11	15-DEC-2017	44	9
0000734700-18-000001	10	15-NOV-2017	1913	426
0000734700-18-000001	8	15-SEP-2017	88	20
0000734700-18-000001	7	15-AUG-2017	5	3
0000734700-18-000001	6	17-JUL-2017	54	18
0000734700-18-000001	5	15-JUN-2017	43	16
0000734700-18-000001	4	15-MAY-2017	81	20
0000734700-18-000001	3	17-APR-2017	28	11
0000734700-18-000001	2	31-MAR-2017	117	30
0000734700-18-000001	1	15-FEB-2017	2409	598
0000734700-18-000001	9	16-OCT-2017	24	7
0001397265-18-000002	1	10-AUG-2017	1	1
0001397265-18-000002	2	01-DEC-2017	3	3
0000746972-18-000001	2	02-JAN-2017	58	1
0000746972-18-000001	1	01-JUL-2016	87	3
0001118414-18-000001	1		0	0
0000067590-18-000379	135	27-DEC-2017	1	1
0000067590-18-000379	136	28-DEC-2017	6	6
0000067590-18-000379	43	28-APR-2017	5	4
0000067590-18-000379	44	03-MAY-2017	8	8
0000067590-18-000379	45	04-MAY-2017	27	27
0000067590-18-000379	46	08-MAY-2017	7	7
0000067590-18-000379	47	15-MAY-2017	11	11
0000067590-18-000379	48	24-MAY-2017	4	4
0000067590-18-000379	107	18-SEP-2017	10	10
0000067590-18-000379	108	19-SEP-2017	5	5
0000067590-18-000379	109	20-SEP-2017	16	15
0000067590-18-000379	110	21-SEP-2017	15	15
0000067590-18-000379	111	22-SEP-2017	6	6
0000067590-18-000379	112	25-SEP-2017	3	3
0000067590-18-000379	65	28-JUN-2017	11	11
0000067590-18-000379	66	29-JUN-2017	4	4
0000067590-18-000379	67	30-JUN-2017	15	15
0000067590-18-000379	68	05-JUL-2017	2	2
0000067590-18-000379	69	06-JUL-2017	10	10
0000067590-18-000379	70	07-JUL-2017	39	39
0000067590-18-000379	71	10-JUL-2017	31	31
0000067590-18-000379	72	11-JUL-2017	130	130
0000067590-18-000379	73	12-JUL-2017	19	19
0000067590-18-000379	74	13-JUL-2017	13	13
0000067590-18-000379	75	14-JUL-2017	9	9
0000067590-18-000379	76	18-JUL-2017	3	3
0000067590-18-000379	77	25-JUL-2017	5	5
0000067590-18-000379	78	26-JUL-2017	6	6
0000067590-18-000379	79	27-JUL-2017	24	24
0000067590-18-000379	80	28-JUL-2017	8	8
0000067590-18-000379	81	31-JUL-2017	2	2
0000067590-18-000379	82	01-AUG-2017	10	10
0000067590-18-000379	83	02-AUG-2017	21	20
0000067590-18-000379	84	03-AUG-2017	16	15
0000067590-18-000379	85	04-AUG-2017	10	8
0000067590-18-000379	86	07-AUG-2017	2	2
0000067590-18-000379	87	08-AUG-2017	4	3
0000067590-18-000379	88	09-AUG-2017	18	18
0000067590-18-000379	89	10-AUG-2017	10	10
0000067590-18-000379	90	11-AUG-2017	26	25
0000067590-18-000379	91	14-AUG-2017	4	4
0000067590-18-000379	92	15-AUG-2017	33	31
0000067590-18-000379	93	16-AUG-2017	13	13
0000067590-18-000379	94	18-AUG-2017	13	13
0000067590-18-000379	95	21-AUG-2017	2	2
0000067590-18-000379	96	22-AUG-2017	7	6
0000067590-18-000379	97	23-AUG-2017	10	10
0000067590-18-000379	98	24-AUG-2017	13	13
0000067590-18-000379	99	25-AUG-2017	17	17
0000067590-18-000379	100	28-AUG-2017	3	3
0000067590-18-000379	101	29-AUG-2017	12	12
0000067590-18-000379	102	31-AUG-2017	7	7
0000067590-18-000379	103	12-SEP-2017	7	7
