ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0000788603-09-000010	asServiceCompany	3	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000788603-09-000010	asServiceCompany	4	Goldman Sachs & Company	084-01100	71 S. Wacker Drive  Chicago  60606
0000788603-09-000010	asServiceCompany	5	Wallace R. Weitz	084-01858	1125 S. 103rd Street  Omaha  68124
0000788603-09-000010	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000788603-09-000010	serviceCompany	2	Boston Financial Data Services, Inc.	084-00896	2000 Crown Colony Drive  Quincy  02169
0000275143-09-000009	asServiceCompany	1	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston  02111-2900
0000275143-09-000009	asServiceCompany	2	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-09-000009	asServiceCompany	3	NYLIM Service Company LLC	084-05844	169 Lackwanna Avenue  Parsippany  07054
0000275143-09-000009	asServiceCompany	4	Dreyfus Transfer, Inc.	085-11312	1 American Express Plaza  Providence  02903
0000275143-09-000009	asServiceCompany	5	Columbia Management Services, Inc.	084-01329	One Financial Center  Boston  02111
0000275143-09-000009	asServiceCompany	6	VP Distributors, Inc.	084-05491	101 Munson Street  Greenfield  01301
0000275143-09-000009	asServiceCompany	7	Principal Shareholder Services, Inc.	084-05657	1100 Investment Boulevard Suite 200 El Dorado Hills  95762
0000275143-09-000009	asServiceCompany	8	Pioneer Investment Management Shareholder Services, Inc.	084-01359	60 State Street  Boston  02109
0000275143-09-000009	asServiceCompany	9	Van Kampen Investor Services, Inc.	084-01621	2800 Post Oak Boulevard  Houston  77056
0000275143-09-000009	asServiceCompany	10	Evergreen Service Company, LLC	084-01571	200 Berkeley Street  Boston  02116
0000275143-09-000009	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0000275143-09-000009	serviceCompany	2	National Financial Data Services, Inc.	084-01078	330 W. 9th Street  Kansas City  64105
0000275143-09-000009	serviceCompany	3	Marshall & Ilsley Trust Company National Association	085-11354	111 East Kilborn Avenue Suite 200 Milwaukee  53202
0000275143-09-000009	serviceCompany	4	State Street Syntel Sources Private Limited	084-06146	C 101-104 Delphi Hiranandani Business Park Powai Mumbai  K7 400076
0000842657-09-000027	serviceCompany	1	DST Systems	084-00448	333 West 11th St.  Kansas City  64105
0000810417-09-000048	asServiceCompany	1	Federated Shareholder Services Company	084-01496	5800 Corporate Drive  Pittsburgh  15237
0001170078-09-000013	serviceCompany	1	DTS Systems, Inc.	084-00448	333 W. 11th Street  Kansas City  64105
0001277690-09-000007	serviceCompany	1	Mellon Investor Services LLC	084-05579	Newport Office Centre VII 480 Washington Boulevard Jersey City  07310
0001204459-09-002237	serviceCompany	1	Continental Stock Transfer & Trust Company	084-00034	17 Battery Place  New York  10004
0001204459-09-002237	serviceCompany	2	BNY Trust Company of Canada	085-00723	4 King Street West Suite 1101 Toronto  M5H 1B6
0001204459-09-002237	serviceCompany	3	Jersey Transfer + Trust Co	084-01024	201 Bloomfield Avenue P.O. Box 36 Verona  07044
0001204459-09-002237	serviceCompany	4	Registrar & Transfer Co	084-00436	10 Commerce Dr.  Cranford  07016
0000071138-09-000008	serviceCompany	1	Olympia Trust Company	084-05915	2300, 125 - 9th Ave SE  Calgary  T2G0P6
0000823579-09-000112	serviceCompany	1	Continental Stock Transfer	084-00034	17 Battery Place 8th Floor New York  10004
0000849542-09-000007	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-09-000007	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-09-000007	asServiceCompany	3	Manning & Napier Advisors, Inc.	084-01344	290 Woodcliff Drive  Fairport  14450
0000849542-09-000007	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-09-000007	serviceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0000849542-09-000007	serviceCompany	3	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001140361-09-025581	serviceCompany	1	PNC Global Investment Servicing (U.S.) Inc.	084-01761	4400 Computer Drive  Westborough  01581
0000841219-09-000003	serviceCompanyTransferAgent	1	US Bank National Association	085-11347	    
0001018490-09-000017	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2836
0000772037-09-000014	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  North Quincy  02190
0000896852-09-000004	serviceCompany	1	Primerica Shareholder Services, Inc	084-01499	3120 Breckenridge Blvd  Duluth  30099-0001
0000896852-09-000004	serviceCompany	2	AIM Funds Managment Inc./Gestion de Fonds AIM Inc., doing business as INVESCO Enterprise Services/Services Entreprise INVESCO	084-06210	5140 Younge Street Suite 900  Toronto  m2n 6x7
0000842657-09-000023	serviceCompany	1	DST Systems	084-00448	333 West 11th St.  Kansas City  64105
0001451316-09-000003	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova  95670
0000849542-09-000006	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark  07102
0000849542-09-000006	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan  00918
0000849542-09-000006	serviceCompany	1	Eaton Vance Management	084-06041	255 State Street  Boston  02109
0000849542-09-000006	serviceCompany	2	Computershare Trust Company, N.A.	085-11340	250 Royall Street  Canton  02021
0000849542-09-000006	serviceCompany	3	Computershare Inc.	084-05925	250 Royall Street  Canton  02021
0001018490-09-000015	asServiceCompany	1	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street, Mail Stop NYC60-3012  New York  10005-2836
0001170078-09-000012	serviceCompany	1	DST Systems, Inc.	084-00448	333 W 11th Street  Kansas City  64105
0001133702-09-000017	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  07152
0001419454-09-000011	asServiceCompany	1	Fidelity Investments Institutional Operations Company, Inc.	084-01839	300 Puritan Way  Marlborough  01752
0000862124-09-000012	asServiceCompany	1	Citibank N.A.	085-10232	111 Wall Street  New York  10043
0000862124-09-000012	serviceCompany	1	National Financial Services, LLC	084-05888	200 Liberty Street  New York  10281
0000862124-09-000012	serviceCompany	2	Fidelity Business Services India Private Limited	084-06287	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore  560071
0000772037-09-000013	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  North Quincy  02190
0000944496-09-000009	asServiceCompany	1	CIBC Mellon Trust Company	084-06096	320 Bay Street  Toronto  M5H 4A6
0000944496-09-000009	asServiceCompany	2	The Bank of New York Mellon	085-05006	101 Barclay Street  New York  10286
0001474589-09-000002	serviceCompany	1	JPMorgan Chase Bank NA	085-11399	303 Broadway Suite 1100 Cincinnati  45202
0000842657-09-000021	serviceCompany	1	DST Systems	084-00448	333 West 11th St.  Kansas City  64105
0000772037-09-000012	serviceCompany	1	Boston Financial Data Services, Inc.	084-00896	Two Heritage Drive  North Quincy  02190
0000828403-09-000016	asServiceCompany	1	Morgan Stanley Trust	085-15003	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City  07311-3977
0000828403-09-000016	asServiceCompany	2	Morgan Stanley Services Co Inc.	084-06270	Harborside Financial Center Plaza II, 2nd Floor Jersey City  07311
0000828403-09-000016	serviceCompany	1	DST Systems Inc.	084-00448	210 W 10th Street  Kansas City  64105
0000828403-09-000016	serviceCompany	2	Morgan Stanley Trust	085-15003	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City  07311-3977
0000828403-09-000016	serviceCompany	3	Boston Financial Data Services, Inc.	084-00896	2 Heritage Drive  North Quincy  02171
0000828403-09-000016	serviceCompany	4	Planmember Services Corp.	084-05822	1160 Eugenia Place  Carpinteria  93013
