ACCESSION_NUMBER	COMPANY_TYPE	SVCCOMPANY_ID	ENTITYNAME	FILENUMBER	ADDRESS
0001146230-19-000005	asServiceCompany	3	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto A6 M5J 2Y1
0001146230-19-000005	asServiceCompany	4	Computershare Investor Services Inc.	084-06111	100 University Avenue, 11th Floor  Toronto A6 M5J 2Y1
0001146230-19-000005	asServiceCompany	5	The Bank of New York Mellon	085-05006	101 Barclay Street  New York NY 10286
0001146230-19-000005	asServiceCompany	6	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0001146230-19-000005	serviceCompany	1	Computershare Trust Company of Canada	084-06112	100 University Avenue, 11th Floor  Toronto A6 M5J 2Y1
0001665086-19-000003	serviceCompany	1	Computershare Trust Company	085-11340	250 Royall Street  Canton MA 02021
0001452780-19-000003	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City MO 64105
0001559963-19-000005	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0001559963-19-000005	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286-0001
0000849542-19-000007	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000849542-19-000007	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan PR 00918
0000849542-19-000007	asServiceCompany	3	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio TX 78288
0000849542-19-000007	asServiceCompany	4	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286
0000849542-19-000007	asServiceCompany	5	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan PR 00936
0000849542-19-000007	asServiceCompany	6	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield MA 01301
0000849542-19-000007	asServiceCompany	7	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-19-000007	asServiceCompany	8	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-19-000007	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0000849542-19-000007	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000027048-19-000002	asServiceCompany	1	Thrivent Financial Investor Services, Inc.	084-01547	4321 N Ballard Rd  Appleton WI 54919
0000027048-19-000002	asServiceCompany	2	State Street Bank & Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000027048-19-000002	asServiceCompany	3	DWS Service Co.	084-01713	222 South Riverside Plaza  Chicago IL 60606
0000027048-19-000002	asServiceCompany	4	State Farm Investment Management Corp	084-00839	Three State Farm Plaza  Bloomington IL 61709
0000027048-19-000002	asServiceCompany	5	Transamerica Fund Services, Inc.	084-06130	1801 California St Suite 5200 Denver CO 80202
0000027048-19-000002	asServiceCompany	6	American Century Services, LLC	084-01406	4500 Main Street  Kansas City MO 64111
0000027048-19-000002	asServiceCompany	7	Goldman, Sachs & Co. LLC	084-01100	71 South Wacker Drive Suite 400 Chicago IL 60606
0000027048-19-000002	asServiceCompany	8	OFI Global Asset Management, Inc.	084-06477	6803 South Tucson Way  Centennial CO 80112
0000027048-19-000002	serviceCompany	1	DST Asset Manager Solutions Inc.	084-00896	2000 Crown Colony Dr  Quincy MA 02169
0000027048-19-000002	serviceCompany	2	DST Worldwide Services India Private Limited	084-06342	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0000275143-19-000002	asServiceCompany	1	Goldman Sachs & Company LLC	084-01100	71 S. Wacker Drive Ste 500 Chicago IL 60606
0000275143-19-000002	asServiceCompany	2	Weitz Investment Management, Inc.	084-01858	1125 S. 103rd Street  Omaha NE 68124
0000275143-19-000002	asServiceCompany	3	NYLIM Service Company LLC	084-05844	30 Hudson Street  Jersey City NJ 07302
0000275143-19-000002	asServiceCompany	4	Columbia Management Investment Services Corp.	084-05685	225 Franklin Street 25th Floor Boston MA 02110
0000275143-19-000002	asServiceCompany	5	Principal Shareholder Services, Inc.	084-05657	620 COOLIDGE DR SUITE 300 FOLSOM CA 95630-3183
0000275143-19-000002	asServiceCompany	6	MFS Service Center, Inc.	084-01316	111 HUNTINGTON AVENUE  BOSTON MA 02199
0000275143-19-000002	asServiceCompany	7	Transamerica Fund Services, Inc.	084-06130	1801 California Street Suite 5200  Denver CO 80202
0000275143-19-000002	asServiceCompany	8	John Hancock Signature Services, Inc.	084-01885	380 Stuart Street  Boston MA 02116
0000275143-19-000002	asServiceCompany	9	Hartford Administrative Services Company	084-00353	690 LEE ROAD  WAYNE PA 19087
0000275143-19-000002	asServiceCompany	10	Citibank, N.A.	085-10232	388 Greenwich St  New York NY 10013
0000275143-19-000002	asServiceCompany	11	Russell Investments Fund Services, LLC	084-06276	1301 SECOND AVENUE, 18TH FLOOR  SEATTLE WA 98101
0000275143-19-000002	asServiceCompany	12	State Street Bank and Trust Company	085-05003	One Lincoln Street  Boston MA 02111-2900
0000275143-19-000002	asServiceCompany	13	DST Systems, Inc.	084-00448	210 W 10TH ST  Kansas City MO 64105
0000275143-19-000002	serviceCompany	1	DST Systems, Inc.	084-00448	333 W. 11th Street  Kansas City MO 64105
0001452780-19-000002	asServiceCompany	1	DST Systems, Inc.	084-00448	210 W 10th Street  Kansas City MO 64105
0000735286-19-000004	asServiceCompany	1	Ascensus College Savings Recordkeeping Services, LLC.	084-06488	95 Wells Avenue Suite 160 Newton MA 02459
0000869442-19-000006	serviceCompany	1	DST Asset Manager Solutions, Inc.	084-00896	2000 Crown Colony Drive  Quincy MA 02169
0001458682-19-000002	asServiceCompanyTransferAgent	1	First Guaranty Bank	085-00139	    
0001458682-19-000002	asServiceCompanyTransferAgent	2	The Ohio Valley Bank Company	085-00512	    
0001458682-19-000002	asServiceCompanyTransferAgent	3	Manhattan Transfer Registrar Co	084-01868	    
0001285911-19-000004	serviceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0001520138-19-000130	asServiceCompany	1	New Horizon Transfer Inc.	084-06283	215-515 West Pender Street  Vancouver A1 V6B 6H5
0001520138-19-000130	asServiceCompany	2	Mountain Share Transfer, LLC	084-05790	2030 Powers Ferry Road  Atlanta GA 30339
0001520138-19-000130	asServiceCompany	3	Computershare Trust Co of Canada	084-06112	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0000896852-19-000014	serviceCompany	1	INVESCO CANADA LTD/INVESCO CANADA LTEE DBA INVESCO ENTERPRISE SERVICES/SERVICES	084-06210	119 EUSTON ST  CHARLOTTETOWN A7 C1A 1W3
0000896852-19-000014	serviceCompany	2	DST SYSTEMS, INC.	084-00448	210 W 10TH ST  KANSAS CITY MO 64105
0001557183-19-000003	serviceCompany	1	The Vanguard Group, Inc.	084-00772	100 Vanguard Boulevard V26 Malvern PA 19355-2900
0000950123-19-003499	serviceCompany	1	BNY Mellon Investment servicing (US) Inc.	084-01761	4400 Computer Dr.  Wesborough MA 01581
0001559963-19-000004	asServiceCompany	1	BNY Mellon Investment Servicing (US) Inc.	084-01761	4400 Computer Drive  Westborough MA 01581
0001559963-19-000004	asServiceCompany	2	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286-0001
0000849542-19-000006	asServiceCompany	1	Prudential Mutual Fund Services, LLC	084-05681	100 Mulberry Street Gateway Center III Newark NJ 07102
0000849542-19-000006	asServiceCompany	2	Banco Santander Puerto Rico	085-00818	207 Ponce De Leon Ave.  San Juan PR 00918
0000849542-19-000006	asServiceCompany	3	USAA Transfer Agency Company, dba USAA Shareholder Account Services	084-01197	9800 Fredericksburg Rd.  San Antonio TX 78288
0000849542-19-000006	asServiceCompany	4	The Bank of New York Mellon	085-05006	240 Greenwhich Street  New York NY 10286
0000849542-19-000006	asServiceCompany	5	Banco Popular de Puerto Rico	085-05510	209 Munoz Rivera Avenue  San Juan PR 00936
0000849542-19-000006	asServiceCompany	6	Virtus Fund Services, LLC	084-06485	101 Munson Street, Ste 104  Greenfield MA 01301
0000849542-19-000006	asServiceCompany	7	Delaware Investments Fund Services Company	084-06512	2005 Market Street  Philadelphia PA 19103
0000849542-19-000006	asServiceCompany	8	Dreyfus Transfer, Inc.	084-06102	144 Glenn Curtiss Boulevard  Uniondale NY 11556-0144
0000849542-19-000006	serviceCompany	1	Computershare Inc.	084-05925	250 Royall Street  Canton MA 02021
0000849542-19-000006	serviceCompany	2	BNY Mellon International Operations (India) Private Limited	084-06496	L1 Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000913181-19-000002	asServiceCompany	1	Gemini Fund Services	084-06083	4020 S 147th Street  Omaha NE 68137
0000842657-19-000004	serviceCompany	1	DST Systems, Inc.	084-00448	333 West 11th Street  Kansas City MO 64105
0001018490-19-000006	asServiceCompany	1	Deutsche Bank National Trust Company	085-11220	1999 Avenue of the Stars, Ste. 3750  Los Angeles CA 90067
0001018490-19-000006	asServiceCompany	2	Deutsche Bank Trust Company Americas	085-05212	60 Wall Street Mail Stop NYC60-1635 New York NY 10005-2836
0001432531-19-000010	asServiceCompany	1	Franklin Templeton Investor Services, LLC	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0001451217-19-000003	serviceCompanyTransferAgent	1	UMB Funds Services, Inc	084-5792	    
0001721868-19-000160	asServiceCompanyTransferAgent	1	Captial Transfer Agency, Ulc	084-06117	    
0001721868-19-000158	serviceCompanyTransferAgent	1	Pacific Stock Transfer	084-01145	    
0001683168-19-000894	serviceCompanyTransferAgent	1	Direct Transfer, LLC	084-06338	    
0001090027-19-000003	asServiceCompany	1	AIM/Invesco Funds	084-05432	11 Greenway Plaza, Ste. 100  Houston TX 77046
0001090027-19-000003	asServiceCompany	2	American Century	084-01406	4500 Main St.  Kansas City MO 64111
0001090027-19-000003	asServiceCompany	3	Columbia Management Services	084-01329	One Financial Center  Boston MA 02111
0001090027-19-000003	asServiceCompany	4	DWS Investment Service	084-01713	222 S. Riverside Plaza  Chicago IL 60606
0001090027-19-000003	asServiceCompany	5	Eaton Vance Investment Managers	084-06041	255 State Street  Boston MA 02109
0001090027-19-000003	asServiceCompany	6	Federated Shareholder Services	084-01869	5800 Corporate Dr.  Pittsburgh PA 15237-5829
0001090027-19-000003	asServiceCompany	7	Fidelity Investments	084-01839	300 Puritan Way  Marlborough MA 01752
0001090027-19-000003	asServiceCompany	8	Franklin Templeton Investor Services	084-01036	3344 Quality Drive  Rancho Cordova CA 95670
0001090027-19-000003	asServiceCompany	9	Hartford Investment Services	084-05882	1 Griffin Road North  Windsor CT 06095
0001090027-19-000003	asServiceCompany	10	Ivy Funds/Waddell & Reed	084-01062	6301 Glenwood  Overland Park KS 66202
0001090027-19-000003	asServiceCompany	11	Janus Funds	084-01505	100 Fillmore St., #400  Denver CO 80206
0001090027-19-000003	asServiceCompany	12	John Hancock Signature Services	084-01885	380 Stuart St.  Boston MA 02116
0001090027-19-000003	asServiceCompany	13	Lincoln Investment Planning	084-01440	218 Glenside Ave.  Wynote PA 19095
0001090027-19-000003	asServiceCompany	14	MFS Services	084-01316	500 Boylston St.  Boston MA 02116
0001090027-19-000003	asServiceCompany	15	National Financial Services	084-05888	311 S. Wacker Dr.  Chicago IL 60606
0001090027-19-000003	asServiceCompany	16	Oppenheimer Funds	084-01562	PO Box 5270  Denver CO 80217
0001090027-19-000003	asServiceCompany	17	Parnassus Investments	084-01519	1 Market St., Suite 1600  San Francisco CA 94105
0001090027-19-000003	asServiceCompany	18	Pioneer Investment Management	084-01359	60 State St.  Boston MA 02109
0001090027-19-000003	asServiceCompany	19	Putnam Investor Services	084-05542	431 Washington St.  Franklin MA 02036
0001090027-19-000003	asServiceCompany	20	Prudential Mutual Fund Services	084-05681	PO Box 145433  Cincinnati OH 45250
0001090027-19-000003	asServiceCompany	21	Russell Investments	084-06276	1301 Second Ave., 18th Floor  Seattle WA 98101
0001090027-19-000003	asServiceCompany	22	Rydex Funds	084-05475	805 King Farm Blvd., Ste. 600  Rockville MD 20850
0001090027-19-000003	asServiceCompany	23	Sentinel Investments	084-06175	One National Life Drive  Montpelier VT 05604
0001090027-19-000003	asServiceCompany	24	T.Rowe Price Funds	084-01917	4515 Painters Mill Road  Owings Mill MD 21117
0001090027-19-000003	asServiceCompany	25	Van Kampen	084-01621	480 W. 7th St.  Kansas City MO 64105
0001018490-19-000004	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0000839097-19-000002	asServiceCompanyTransferAgent	1	Deutsche Bank National Trust Company	085-11220	    
0000848027-19-000002	asServiceCompanyTransferAgent	1	Deutsche Bank Trust Company Americas	085-05212	    
0001018490-19-000004	asServiceCompanyTransferAgent	2	Deutsche Bank Trust Company Americas	085-05212	    
0000848027-19-000002	serviceCompanyTransferAgent	1	DB Services Americas, Inc.	084-05653	    
0000839097-19-000002	serviceCompanyTransferAgent	1	DB Services Americas, Inc.	084-05653	    
0001007444-19-000008	serviceCompanyTransferAgent	1	DST Systems, Inc.	084-00448	    
0000839097-19-000002	serviceCompanyTransferAgent	2	American Stock Transfer & Trust Company, LLC	084-00416	    
0000848027-19-000002	serviceCompanyTransferAgent	2	Deutsche Bank Trust Company Americas	085-05212	    
0000839097-19-000002	serviceCompanyTransferAgent	3	Deutsche Bank National Trust Company	085-11220	    
