ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001644506-19-000004	transMaintainMasterSecHolder	1.0	0.0	0.0	0.0	0.0	0.0		
0001644506-19-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001644506-19-000004	priorAgent							0	0.0
0001644506-19-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001644506-19-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001644506-19-000004	dividendAndInterest							1	9446317.35
0001644506-19-000004	directRegistrationSystem							0	
0001644506-19-000004	currentAgent							0	0.0
0001644506-19-000004	dividendReinvDirectPurchasePlan							1	
0000950123-19-005817	directRegistrationSystem							0	
0000950123-19-005817	dividendAndInterest							0	0.0
0000950123-19-005817	dividendReinvDirectPurchasePlan							0	
0000950123-19-005817	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005817	priorAgent							0	0.0
0000950123-19-005817	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0000950123-19-005817	transMaintainMasterSecHolder	0.0	0.0	0.0	7.0	0.0	0.0		
0000950123-19-005817	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005817	currentAgent							0	0.0
0000950123-19-005816	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005816	transMaintainMasterSecHolder	0.0	0.0	0.0	17.0	0.0	0.0		
0000950123-19-005816	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0000950123-19-005816	priorAgent							0	0.0
0000950123-19-005816	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005816	dividendReinvDirectPurchasePlan							0	
0000950123-19-005816	dividendAndInterest							0	0.0
0000950123-19-005816	currentAgent							0	0.0
0000950123-19-005816	directRegistrationSystem							0	
0001261763-19-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001261763-19-000004	directRegistrationSystem							0	
0001261763-19-000004	securityHolderAccounts	0.0	0.0	0.0	0.0	0.0	0.0		
0001261763-19-000004	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001261763-19-000004	currentAgent							0	0.0
0001261763-19-000004	dividendAndInterest							0	0.0
0001261763-19-000004	dividendReinvDirectPurchasePlan							0	
0001261763-19-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001261763-19-000004	priorAgent							0	0.0
0000950123-19-005618	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005618	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005618	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000950123-19-005618	directRegistrationSystem							0	
0000950123-19-005618	currentAgent							0	0.0
0000950123-19-005618	dividendReinvDirectPurchasePlan							349	
0000950123-19-005618	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-19-005618	priorAgent							0	0.0
0000950123-19-005618	dividendAndInterest							409	6520148777.0
0000798947-19-000005	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000005	transMaintainMasterSecHolder	806.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000005	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000005	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000005	dividendReinvDirectPurchasePlan							1	
0000798947-19-000005	dividendAndInterest							1	125196.07
0000798947-19-000005	directRegistrationSystem							14	
0000798947-19-000005	currentAgent							0	0.0
0000798947-19-000005	priorAgent							0	0.0
0000798947-19-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000004	transMaintainMasterSecHolder	802.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000004	currentAgent							0	0.0
0000798947-19-000004	directRegistrationSystem							12	
0000798947-19-000004	dividendAndInterest							0	0.0
0000798947-19-000004	dividendReinvDirectPurchasePlan							0	
0000798947-19-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000798947-19-000004	priorAgent							0	0.0
0000798947-19-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001458682-19-000002	currentAgent							0	0.0
0001458682-19-000002	transMaintainMasterSecHolder	344.0	0.0	0.0	0.0	0.0	0.0		
0001458682-19-000002	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001458682-19-000002	priorAgent							0	0.0
0001458682-19-000002	transNotMaintMasterSecHolder	19.0	0.0	0.0	0.0	0.0	0.0		
0001458682-19-000002	dividendReinvDirectPurchasePlan							1	
0001458682-19-000002	dividendAndInterest							0	0.0
0001458682-19-000002	directRegistrationSystem							79	
0001458682-19-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-19-002746	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-19-002746	priorAgent							0	0.0
0001387131-19-002746	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001387131-19-002746	transMaintainMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-19-002746	dividendAndInterest							33	17728819.46
0001387131-19-002746	dividendReinvDirectPurchasePlan							59	
