ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0001387131-12-000999	dividendAndInterest							1	1925794.0
0001387131-12-000999	directRegistrationSystem							0	
0001387131-12-000999	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-12-000999	priorAgent							0	0.0
0001387131-12-000999	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001387131-12-000999	transMaintainMasterSecHolder	0.0	0.0	0.0	9.0	0.0	0.0		
0001387131-12-000999	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001387131-12-000999	dividendReinvDirectPurchasePlan							0	
0001387131-12-000999	currentAgent							0	0.0
0000950123-12-005524	currentAgent								
0000950123-12-005524	transNotMaintMasterSecHolder								
0000950123-12-005524	transMaintainMasterSecHolder								
0000950123-12-005524	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000950123-12-005524	directRegistrationSystem								
0000950123-12-005524	notTransMaintMasterSecHolder								
0000950123-12-005524	dividendReinvDirectPurchasePlan								
0000950123-12-005524	dividendAndInterest								
0000950123-12-005524	priorAgent								
0000721748-12-000006	directRegistrationSystem							0	
0000721748-12-000006	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-12-000006	transMaintainMasterSecHolder	943.0	0.0	0.0	0.0	0.0	0.0		
0000721748-12-000006	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000721748-12-000006	priorAgent							0	0.0
0000721748-12-000006	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000721748-12-000006	currentAgent							0	0.0
0000721748-12-000006	dividendAndInterest							1	320698.5
0000721748-12-000006	dividendReinvDirectPurchasePlan							0	
0001085284-12-000001	dividendAndInterest								
0001085284-12-000001	dividendReinvDirectPurchasePlan								
0001085284-12-000001	notTransMaintMasterSecHolder								
0001085284-12-000001	priorAgent								
0001085284-12-000001	transNotMaintMasterSecHolder								
0001085284-12-000001	currentAgent								
0001085284-12-000001	transMaintainMasterSecHolder								
0001085284-12-000001	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0001085284-12-000001	directRegistrationSystem								
0000773568-12-000004	currentAgent							0	0.0
0000773568-12-000004	priorAgent							0	0.0
0000773568-12-000004	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000773568-12-000004	dividendReinvDirectPurchasePlan							0	
0000773568-12-000004	directRegistrationSystem							0	
0000773568-12-000004	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000773568-12-000004	transMaintainMasterSecHolder	0.0	0.0	18685.0	0.0	0.0	0.0		
0000773568-12-000004	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0000773568-12-000004	dividendAndInterest							36	10835075.0
0000950123-12-005523	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-12-005523	transMaintainMasterSecHolder	0.0	0.0	168.0	0.0	0.0	6.0		
0000950123-12-005523	currentAgent							0	0.0
0000950123-12-005523	directRegistrationSystem							174	
0000950123-12-005523	securityHolderAccounts	0.0	0.0	96.0	0.0	0.0	4.0		
0000950123-12-005523	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-12-005523	dividendReinvDirectPurchasePlan							174	
0000950123-12-005523	dividendAndInterest							131	269746358.5
0000950123-12-005523	priorAgent							0	0.0
0000950123-12-005521	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-12-005521	transMaintainMasterSecHolder	485.0	0.0	0.0	0.0	0.0	1.0		
0000950123-12-005521	priorAgent							0	0.0
0000950123-12-005521	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000950123-12-005521	dividendReinvDirectPurchasePlan							17	
0000950123-12-005521	dividendAndInterest							32	377166069.59
0000950123-12-005521	directRegistrationSystem							64	
0000950123-12-005521	currentAgent							0	0.0
0000950123-12-005521	securityHolderAccounts	99.0	0.0	0.0	0.0	0.0	1.0		
0001253179-12-000002	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001253179-12-000002	securityHolderAccounts	0.0	0.0	97.0	0.0	0.0	3.0		
0001253179-12-000002	transMaintainMasterSecHolder	0.0	0.0	422.0	0.0	0.0	4.0		
0001253179-12-000002	priorAgent							0	0.0
0001253179-12-000002	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001253179-12-000002	dividendReinvDirectPurchasePlan							476	
0001253179-12-000002	dividendAndInterest							230	277112633.83
0001253179-12-000002	directRegistrationSystem							476	
0001253179-12-000002	currentAgent							0	0.0
0001462774-12-000001	transMaintainMasterSecHolder	0.0	0.0	0.0	2.0	0.0	0.0		
0001462774-12-000001	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001462774-12-000001	securityHolderAccounts	0.0	0.0	0.0	100.0	0.0	0.0		
0001462774-12-000001	priorAgent							0	0.0
0001462774-12-000001	currentAgent							0	0.0
