ACCESSION_NUMBER	ACCT_HOLDER_TYPE	EQUITYSECURITY	DEBTSECURITY	OPENENDINVESTMENTCOMPANY	LIMITEDPARTNERSHIP	MUNICIPALDEBT	OTHER	NUMBERISSUES	AMOUNTISSUES
0000898432-11-001460	transMaintainMasterSecHolder								
0000898432-11-001460	securityHolderAccounts	10.0	0.0	59.0	0.0	0.0	31.0		
0000898432-11-001460	priorAgent								
0000898432-11-001460	notTransMaintMasterSecHolder								
0000898432-11-001460	transNotMaintMasterSecHolder								
0000898432-11-001460	dividendAndInterest								
0000898432-11-001460	directRegistrationSystem								
0000898432-11-001460	currentAgent								
0000898432-11-001460	dividendReinvDirectPurchasePlan								
0001139578-11-000011	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001139578-11-000011	transMaintainMasterSecHolder	0.0	0.0	76.0	0.0	0.0	0.0		
0001139578-11-000011	securityHolderAccounts	0.0	0.0	100.0	0.0	0.0	0.0		
0001139578-11-000011	priorAgent							0	0.0
0001139578-11-000011	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0001139578-11-000011	dividendReinvDirectPurchasePlan							76	
0001139578-11-000011	dividendAndInterest							78	1337049926.99
0001139578-11-000011	currentAgent							0	0.0
0001139578-11-000011	directRegistrationSystem							0	
0000854922-11-000008	transMaintainMasterSecHolder	3312.0	111989.0	8.0	727.0	328330.0	280182.0		
0000854922-11-000008	securityHolderAccounts	21.0	5.0	0.0	6.0	19.0	49.0		
0000854922-11-000008	priorAgent							15	402000.0
0000854922-11-000008	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000854922-11-000008	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000854922-11-000008	dividendAndInterest							449578	417208677530.0
0000854922-11-000008	directRegistrationSystem							2	
0000854922-11-000008	currentAgent							1	50000.0
0000854922-11-000008	dividendReinvDirectPurchasePlan							6502	
0000854922-11-000007	transNotMaintMasterSecHolder	0.0	0.0	0.0	0.0	0.0	0.0		
0000854922-11-000007	transMaintainMasterSecHolder	3389.0	84598.0	21.0	3.0	311293.0	251551.0		
0000854922-11-000007	securityHolderAccounts	3.0	9.0	0.0	0.0	35.0	53.0		
0000854922-11-000007	priorAgent							13	392000.0
0000854922-11-000007	notTransMaintMasterSecHolder	0.0	0.0	0.0	0.0	39.0	0.0		
0000854922-11-000007	dividendReinvDirectPurchasePlan							6296	
0000854922-11-000007	dividendAndInterest							618577	424989047956.0
0000854922-11-000007	currentAgent							0	0.0
0000854922-11-000007	directRegistrationSystem							0	
0000853452-11-000004	transMaintainMasterSecHolder								
0000853452-11-000004	securityHolderAccounts	100.0	0.0	0.0	0.0	0.0	0.0		
0000853452-11-000004	priorAgent								
0000853452-11-000004	notTransMaintMasterSecHolder								
0000853452-11-000004	transNotMaintMasterSecHolder								
0000853452-11-000004	dividendAndInterest								
0000853452-11-000004	directRegistrationSystem								
0000853452-11-000004	currentAgent								
0000853452-11-000004	dividendReinvDirectPurchasePlan								
0000839303-11-000002	transNotMaintMasterSecHolder								
0000839303-11-000002	transMaintainMasterSecHolder								
0000839303-11-000002	securityHolderAccounts	0.0	0.0	0.0	0.0	100.0	0.0		
0000839303-11-000002	priorAgent								
0000839303-11-000002	notTransMaintMasterSecHolder								
0000839303-11-000002	dividendReinvDirectPurchasePlan								
0000839303-11-000002	dividendAndInterest								
0000839303-11-000002	currentAgent								
0000839303-11-000002	directRegistrationSystem								
